ID,roi_c_min,roi_c_max,roi_r_min,roi_r_max,roi_length
4945801,70,145,12,87,48
4945905,71,144,25,98,46
4945992,69,149,38,118,51
4946024,58,146,31,119,55
4946046,74,138,43,107,41
4946195,67,156,7,96,56
4946331,67,156,24,113,56
4946516,66,149,14,97,52
4946582,69,144,39,114,48
4946667,77,144,28,95,42
4946994,67,145,46,124,49
4947096,68,157,29,118,56
4947216,61,160,12,111,62
4947435,56,141,42,127,54
4947444,64,148,41,125,53
4947840,69,157,16,104,55
4947894,72,146,24,98,47
4948131,79,148,34,103,44
4948188,61,156,27,122,60
4948412,66,154,19,107,55
4948518,71,145,26,100,47
4948799,58,157,18,117,62
4948828,68,146,39,117,49
4948889,66,156,20,110,57
4949122,61,162,13,114,64
4949136,69,154,26,111,54
4949295,61,145,41,125,53
4949335,67,140,45,118,46
4949390,58,148,26,116,57
4949578,85,163,69,147,49
4949804,66,155,26,115,56
4949879,56,146,29,119,57
4949997,76,144,41,109,43
4950146,74,149,37,112,48
4950231,79,174,53,148,60
4950374,70,145,37,112,48
4950478,64,149,27,112,54
4950544,61,151,26,116,57
4950651,66,161,13,108,60
4950925,68,151,27,110,52
4950948,61,151,34,124,57
4950954,61,157,21,117,61
4951006,67,156,26,115,56
4951158,60,150,29,119,57
4951311,51,141,51,141,57
4951454,68,156,25,113,55
4951696,71,151,24,104,51
4951718,66,156,28,118,57
4951749,69,153,20,104,53
4951770,67,163,31,127,61
4951882,65,143,44,122,49
4952063,66,154,23,111,55
4952112,71,149,20,98,49
4952140,53,142,39,128,56
4952168,66,154,17,105,55
4952395,69,152,27,110,52
4952502,60,144,32,116,53
4952531,66,146,44,124,51
4952573,73,145,48,120,45
4952678,64,139,33,108,48
4952825,67,156,18,107,56
4952918,68,146,31,109,49
4952957,69,153,34,118,53
4953037,67,162,18,113,60
4953079,66,166,10,110,63
4953107,69,154,33,118,54
4953199,66,157,24,115,58
4953205,58,154,36,132,61
4953233,72,146,39,113,47
4953348,71,149,35,113,49
4953764,55,144,49,138,56
4953903,64,154,38,128,57
4954081,59,154,48,143,60
4954347,66,156,30,120,57
4954810,66,146,27,107,51
4954939,61,155,39,133,59
4954968,63,162,19,118,62
4954994,63,151,25,113,55
4955025,55,150,27,122,60
4955200,85,165,64,144,51
4955320,53,148,34,129,60
4955337,66,160,17,111,59
4955468,58,142,46,130,53
4955570,68,156,19,107,55
4955977,71,154,36,119,52
4956349,60,151,26,117,58
4956414,63,157,28,122,59
4956462,69,157,11,99,55
4956809,72,162,26,116,57
4957128,66,151,28,113,54
4957156,62,158,19,115,61
4957413,66,150,33,117,53
4957452,71,151,21,101,51
4957576,60,149,36,125,56
4957798,68,156,24,112,55
4957829,62,158,19,115,61
4958090,66,154,31,119,55
4958283,66,149,28,111,52
4958353,64,144,41,121,51
4958415,59,159,9,109,63
4958601,63,148,25,110,54
4958717,59,149,27,117,57
4959101,62,146,43,127,53
4959279,59,154,17,112,60
4959313,66,149,21,104,52
4959397,66,156,25,115,57
4959456,68,148,39,119,51
4959558,72,144,19,91,45
4959666,70,142,44,116,45
4960417,58,157,7,106,62
4960639,58,147,18,107,56
4960764,60,150,27,117,57
4960862,70,161,15,106,58
4960990,36,179,6,149,90
4961132,65,159,19,113,59
4961220,71,144,33,106,46
4961456,62,150,40,128,55
4961517,60,143,26,109,52
4961714,61,152,15,106,58
4961741,66,157,24,115,58
4961827,68,148,39,119,51
4961871,65,149,22,106,53
4961983,66,146,19,99,51
4962032,66,156,29,119,57
4962115,63,159,21,117,61
4962453,66,154,21,109,55
4962533,50,149,24,123,62
4962617,69,153,24,108,53
4962691,60,140,41,121,51
4962707,58,153,47,142,60
4962803,63,164,24,125,64
4962872,73,146,52,125,46
4963286,59,148,34,123,56
4963295,68,148,33,113,51
4963303,64,154,24,114,57
4963344,54,150,31,127,61
4963356,66,154,22,110,55
4963816,60,155,33,128,60
4963938,71,159,17,105,55
4964459,65,148,34,117,52
4964540,60,155,29,124,60
4964553,71,159,25,113,55
4964652,66,149,18,101,52
4964703,63,148,26,111,54
4964789,65,150,47,132,54
4964790,69,154,17,102,54
4965056,71,146,34,109,48
4965067,63,152,29,118,56
4965133,66,149,37,120,52
4965207,64,149,16,101,54
4965234,64,159,14,109,60
4965255,64,147,39,122,52
4965339,71,144,18,91,46
4965415,64,160,28,124,61
4965431,60,154,32,126,59
4965488,58,152,19,113,59
4965800,70,145,20,95,48
4966045,68,156,18,106,55
4966140,69,147,36,114,49
4966330,69,148,22,101,50
4966498,69,149,31,111,51
4966515,67,152,24,109,54
4966529,64,147,24,107,52
4966626,63,152,31,120,56
4966738,62,153,22,113,58
4966819,61,160,17,116,62
4967175,69,141,36,108,45
4967197,69,148,16,95,50
4967264,72,151,24,103,50
4967288,68,156,24,112,55
4967426,71,144,21,94,46
4967589,67,156,29,118,56
4968114,66,155,31,120,56
4968159,61,150,36,125,56
4968162,66,146,25,105,51
4968302,60,159,26,125,62
4968329,67,158,19,110,58
4968582,74,154,21,101,51
4968667,56,144,54,142,55
4968940,53,157,25,129,65
4969111,71,144,29,102,46
4969475,60,160,22,122,63
4969593,71,144,39,112,46
4969686,62,137,34,109,48
4969716,63,162,11,110,62
4969765,68,156,19,107,55
4969779,74,157,22,105,52
4969963,64,158,23,117,59
4970217,56,146,25,115,57
4970263,72,150,35,113,49
4970280,69,152,26,109,52
4970470,66,145,39,118,50
4970579,61,140,40,119,50
4971087,67,156,12,101,56
4971213,62,151,22,111,56
4971246,61,152,28,119,58
4971351,69,154,21,106,54
4971398,63,159,18,114,61
4971742,72,141,27,96,44
4971803,69,157,21,109,55
4971867,69,153,10,94,53
4971914,71,151,31,111,51
4972279,53,143,37,127,57
4972397,66,154,25,113,55
4972472,72,155,34,117,52
4972536,68,148,35,115,51
4972692,69,142,47,120,46
4972723,66,156,29,119,57
4972827,70,145,11,86,48
4972840,77,146,22,91,44
4972868,68,151,30,113,52
4973035,72,156,36,120,53
4973072,71,160,20,109,56
4973089,66,139,28,101,46
4973402,71,151,27,107,51
4973431,64,144,47,127,51
4974296,62,153,21,112,58
4974483,66,144,41,119,49
4974511,72,151,19,98,50
4974604,67,156,28,117,56
4974849,60,160,20,120,63
4974857,71,154,26,109,52
4975335,69,153,25,109,53
4975487,62,152,46,136,57
4975631,49,143,33,127,59
4975647,71,149,37,115,49
4975804,63,157,20,114,59
4975851,61,145,36,120,53
4976103,59,133,33,107,47
4976135,68,146,30,108,49
4976189,60,160,16,116,63
4976310,71,143,43,115,45
4976334,52,156,27,131,65
4976525,61,157,35,131,61
4976576,59,142,30,113,52
4976798,69,147,42,120,49
4976831,69,153,31,115,53
4976922,68,146,30,108,49
4977116,61,149,27,115,55
4977137,73,151,18,96,49
4977225,66,149,25,108,52
4977430,69,154,11,96,54
4977486,50,151,35,136,64
4977553,66,156,39,129,57
4977638,63,153,18,108,57
4977681,69,149,29,109,51
4977880,61,167,14,120,67
4978126,68,156,28,116,55
4978183,76,165,28,117,56
4978474,68,153,28,113,54
4978524,61,155,28,122,59
4978886,71,144,31,104,46
4978989,58,152,26,120,59
4979127,62,157,14,109,60
4979153,77,141,38,102,41
4979228,63,148,25,110,54
4979377,70,143,46,119,46
4979547,60,160,11,111,63
4979781,71,149,16,94,49
4979970,71,149,18,96,49
4980072,66,149,30,113,52
4980090,71,144,20,93,46
4980133,60,154,24,118,59
4980166,69,169,21,121,63
4980261,67,150,24,107,52
4980415,72,145,38,111,46
4980496,66,156,22,112,57
4980508,68,162,15,109,59
4980586,66,155,25,114,56
4980601,70,144,45,119,47
4980965,62,147,28,113,54
4981074,57,136,37,116,50
4981091,62,151,38,127,56
4981588,63,152,33,122,56
4981655,59,160,12,113,64
4981683,63,152,31,120,56
4981738,71,154,10,93,52
4981984,58,147,25,114,56
4982085,69,141,26,98,45
4982094,56,151,36,131,60
4982163,66,154,27,115,55
4982311,59,155,22,118,61
4982328,69,159,16,106,57
4982448,65,159,30,124,59
4982507,72,150,29,107,49
4982583,59,153,26,120,59
4982879,69,142,50,123,46
4983173,64,149,24,109,54
4983188,56,140,31,115,53
4983343,60,159,23,122,62
4983645,69,153,7,91,53
4983707,51,145,38,132,59
4983914,69,157,9,97,55
4983923,60,151,36,127,58
4983941,69,153,13,97,53
4984018,73,146,47,120,46
4984189,62,156,26,120,59
4985037,62,158,24,120,61
4985134,71,155,33,117,53
4985161,69,148,35,114,50
4985205,61,141,50,130,51
4985233,66,151,19,104,54
4985575,59,144,32,117,54
4985653,66,156,13,103,57
4985750,33,122,42,131,56
4985859,64,165,26,127,64
4985886,71,151,34,114,51
4986279,64,154,31,121,57
4986300,61,162,22,123,64
4986369,62,145,23,106,52
4986456,63,158,34,129,60
4986522,70,148,39,117,49
4986591,74,152,38,116,49
4986670,60,161,19,120,64
4986684,56,156,15,115,63
4986827,66,145,41,120,50
4987236,64,149,23,108,54
4987449,75,144,33,102,44
4987470,61,146,55,140,54
4987492,63,146,26,109,52
4987635,63,159,15,111,61
4987912,63,138,44,119,48
4987927,71,151,33,113,51
4987940,71,143,32,104,45
4988345,57,156,36,135,62
4988363,64,147,18,101,52
4988426,62,153,7,98,58
4988483,64,148,22,106,53
4988833,54,148,36,130,59
4988925,74,138,27,91,41
4989441,71,154,15,98,52
4989462,67,146,14,93,50
4989477,66,138,40,112,45
4989669,66,162,21,117,61
4989728,67,145,30,108,49
4989767,65,156,29,120,58
4989915,66,150,36,120,53
4990019,67,157,11,101,57
4990032,68,153,31,116,54
4990060,75,144,39,108,44
4990252,64,147,14,97,52
4990351,71,143,32,104,45
4990382,73,151,36,114,49
4990674,63,153,28,118,57
4990680,67,158,15,106,58
4991026,75,144,36,105,44
4991151,63,162,16,115,62
4991349,67,156,21,110,56
4991366,59,148,33,122,56
4991459,64,149,23,108,54
4991681,67,146,31,110,50
4991817,76,144,34,102,43
4992221,60,150,32,122,57
4992257,67,147,24,104,51
4992292,74,146,17,89,45
4992409,69,152,23,106,52
4992445,63,158,22,117,60
4992668,69,159,26,116,57
4992702,66,149,32,115,52
4992886,72,155,11,94,52
4992972,59,147,25,113,55
4993330,68,156,15,103,55
4993341,67,163,10,106,61
4993451,66,154,11,99,55
4993610,70,144,39,113,47
4993738,56,150,33,127,59
4993781,66,149,13,96,52
4993819,61,144,22,105,52
4993984,74,152,34,112,49
4993992,68,151,32,115,52
4994193,58,152,18,112,59
4994313,71,154,19,102,52
4994346,74,152,33,111,49
4994456,72,155,24,107,52
4994509,69,153,19,103,53
4994618,66,144,39,117,49
4994934,65,159,21,115,59
4995138,58,154,9,105,61
4995317,60,156,25,121,61
4995374,66,156,21,111,57
4995535,62,151,26,115,56
4995753,70,145,28,103,48
4995768,50,144,32,126,59
4995901,71,149,20,98,49
4996094,65,159,30,124,59
4996367,64,128,65,129,41
4996561,69,149,41,121,51
4996599,53,148,28,123,60
4996757,68,151,26,109,52
4996879,64,152,35,123,55
4997207,64,148,25,109,53
4997368,68,151,24,107,52
4997577,59,154,19,114,60
4997632,61,156,20,115,60
4997897,63,146,35,118,52
4997965,69,149,26,106,51
4998092,56,150,23,117,59
4998144,61,162,15,116,64
4998253,71,144,32,105,46
4998285,71,154,29,112,52
4998310,61,152,39,130,58
4998334,66,157,23,114,58
4998438,66,154,25,113,55
4998720,64,143,36,115,50
4999177,69,153,13,97,53
4999331,66,155,15,104,56
4999373,66,149,23,106,52
4999543,68,146,41,119,49
4999719,69,153,22,106,53
5000024,71,156,36,121,54
5000177,66,151,27,112,54
5000245,63,153,20,110,57
5000280,59,150,34,125,58
5000418,67,146,23,102,50
5000449,61,150,39,128,56
5000842,72,156,25,109,53
5000985,71,151,30,110,51
5001188,73,151,13,91,49
5001238,74,147,26,99,46
5001365,66,149,23,106,52
5001439,66,146,20,100,51
5001521,66,154,20,108,55
5001761,73,151,24,102,49
5001867,64,144,35,115,51
5001977,70,148,17,95,49
5002002,72,139,32,99,42
5002031,61,152,39,130,58
5002220,74,142,49,117,43
5002352,65,159,26,120,59
5002517,56,141,23,108,54
5002621,69,143,41,115,47
5002871,70,155,32,117,54
5003133,67,146,24,103,50
5003184,71,149,12,90,49
5003242,71,151,30,110,51
5003283,70,145,28,103,48
5003340,71,149,32,110,49
5003371,52,153,18,119,64
5003586,68,147,38,117,50
5003648,60,151,34,125,58
5003763,67,162,19,114,60
5003916,65,159,20,114,59
5003998,76,150,48,122,47
5004008,66,154,44,132,55
5004407,77,167,53,143,57
5004740,64,143,36,115,50
5004794,68,156,22,110,55
5005006,71,154,16,99,52
5005094,58,152,26,120,59
5005208,71,154,19,102,52
5005262,57,156,24,123,62
5005311,61,140,36,115,50
5005705,62,150,29,117,55
5005766,51,135,23,107,53
5005898,71,144,31,104,46
5006172,72,162,16,106,57
5006355,62,158,16,112,61
5006452,61,146,37,122,54
5006802,64,159,16,111,60
5007120,65,140,47,122,48
5007137,70,148,51,129,49
5007248,57,148,29,120,58
5007349,64,148,33,117,53
5007571,62,142,52,132,51
5007652,60,161,23,124,64
5007681,59,160,16,117,64
5007947,64,149,34,119,54
5007996,73,147,40,114,47
5008020,57,164,14,121,68
5008037,62,157,29,124,60
5008183,71,144,15,88,46
5008270,67,158,24,115,58
5008332,64,144,31,111,51
5008436,64,148,27,111,53
5008597,61,151,29,119,57
5009017,66,162,35,131,61
5009244,63,152,31,120,56
5009377,66,160,27,121,59
5009404,68,151,30,113,52
5009482,72,151,17,96,50
5009769,60,151,36,127,58
5009797,62,157,27,122,60
5010116,69,157,29,117,55
5010143,71,162,20,111,58
5010260,58,147,32,121,56
5010276,59,149,31,121,57
5010423,70,145,27,102,48
5010744,69,157,22,110,55
5010863,59,155,34,130,61
5010902,61,155,39,133,59
5010929,69,153,21,105,53
5011003,68,151,23,106,52
5011067,69,138,41,110,44
5011157,62,150,21,109,55
5011353,69,157,21,109,55
5011869,63,148,20,105,54
5011875,64,143,20,99,50
5012005,69,159,20,110,57
5012084,59,153,24,118,59
5012128,68,142,33,107,47
5012135,67,152,33,118,54
5012334,60,154,22,116,59
5012659,61,139,51,129,49
5012873,67,152,25,110,54
5012917,66,156,27,117,57
5013052,63,152,21,110,56
5013159,63,164,22,123,64
5013274,63,162,18,117,62
5013291,64,143,30,109,50
5013373,65,156,39,130,58
5013466,69,152,15,98,52
5013565,64,132,48,116,43
5013776,70,145,38,113,48
5013810,67,161,28,122,59
5013927,71,160,29,118,56
5014134,69,148,16,95,50
5014671,61,155,33,127,59
5014886,68,156,35,123,55
5014967,63,157,25,119,59
5015148,64,149,16,101,54
5015193,71,165,29,123,59
5015251,62,150,22,110,55
5015381,63,152,34,123,56
5015868,66,161,26,121,60
5015983,71,154,26,109,52
5016345,58,149,34,125,58
5016682,66,145,32,111,50
5016706,58,148,32,122,57
5016849,68,151,31,114,52
5016925,66,161,15,110,60
5017009,58,157,13,112,62
5017203,66,157,27,118,58
5017272,74,164,39,129,57
5017308,66,155,24,113,56
5017362,66,144,41,119,49
5017395,63,152,21,110,56
5017451,67,163,26,122,61
5017465,71,149,17,95,49
5017573,57,140,66,149,52
5017678,67,157,30,120,57
5017832,65,143,51,129,49
5017887,65,150,15,100,54
5018191,67,146,36,115,50
5018367,65,149,37,121,53
5018454,65,138,51,124,46
5018534,64,149,35,120,54
5018705,69,158,30,119,56
5018770,72,150,34,112,49
5018843,69,157,22,110,55
5018900,68,151,20,103,52
5018975,59,160,21,122,64
5019398,74,149,32,107,48
5019617,64,159,28,123,60
5019707,56,146,46,136,57
5020079,58,162,3,107,65
5020161,65,159,33,127,59
5020249,57,167,9,119,69
5020524,63,164,23,124,64
5020694,71,149,36,114,49
5020747,62,157,29,124,60
5020788,68,162,33,127,59
5020862,54,143,30,119,56
5021047,72,146,37,111,47
5021160,74,149,33,108,48
5021216,61,151,26,116,57
5021313,70,145,23,98,48
5021369,60,144,41,125,53
5021509,65,159,25,119,59
5021621,67,141,33,107,47
5021666,68,151,33,116,52
5021741,61,151,16,106,57
5021795,60,143,44,127,52
5021926,65,148,34,117,52
5022001,72,140,26,94,43
5022054,63,148,29,114,54
5022147,67,151,36,120,53
5022164,59,170,6,117,70
5022213,61,151,48,138,57
5022427,66,154,30,118,55
5022521,72,156,20,104,53
5022645,64,159,32,127,60
5022803,60,160,18,118,63
5022856,66,156,23,113,57
5022889,66,144,45,123,49
5022890,56,156,19,119,63
5023039,58,149,34,125,58
5023071,63,152,18,107,56
5023208,66,144,24,102,49
5023223,62,146,41,125,53
5023367,71,151,23,103,51
5023372,53,149,21,117,61
5023432,67,152,37,122,54
5023561,71,144,24,97,46
5023578,62,150,35,123,55
5023599,67,150,34,117,52
5023688,61,152,25,116,58
5023837,71,156,40,125,54
5023882,68,162,10,104,59
5023975,66,156,21,111,57
5024305,69,152,26,109,52
5024333,66,156,27,117,57
5024349,60,159,13,112,62
5024357,59,149,28,118,57
5024703,61,156,22,117,60
5024728,65,144,30,109,50
5024947,71,151,22,102,51
5025003,63,157,24,118,59
5025011,62,153,36,127,58
5025105,63,146,35,118,52
5025312,55,159,8,112,65
5025473,64,159,16,111,60
5025687,62,146,46,130,53
5025736,71,156,26,111,54
5025780,62,152,36,126,57
5025904,69,147,29,107,49
5025998,59,144,40,125,54
5026194,65,156,22,113,58
5026314,70,144,47,121,47
5026661,66,160,21,115,59
5026781,69,157,25,113,55
5026854,67,141,24,98,47
5026970,61,165,21,125,65
5027202,74,149,26,101,48
5027391,72,141,37,106,44
5027461,67,155,40,128,55
5027511,67,146,16,95,50
5027528,63,157,20,114,59
5027740,64,147,42,125,52
5027866,76,144,16,84,43
5028291,66,149,29,112,52
5028492,66,156,24,114,57
5028565,53,147,25,119,59
5028725,69,157,31,119,55
5028842,74,146,42,114,45
5028912,63,151,27,115,55
5028939,61,152,31,122,58
5029084,72,146,26,100,47
5029285,68,148,42,122,51
5029587,69,142,42,115,46
5029593,73,146,47,120,46
5029659,72,155,20,103,52
5029847,75,142,30,97,42
5029850,66,156,39,129,57
5029974,72,157,24,109,54
5030039,69,157,22,110,55
5030180,58,154,9,105,61
5030214,59,142,52,135,52
5030367,55,159,24,128,65
5030561,65,159,27,121,59
5030664,63,157,20,114,59
5030879,71,151,15,95,51
5030938,66,165,29,128,62
5030952,63,167,26,130,65
5031475,56,157,7,108,64
5031525,69,144,29,104,48
5031554,59,153,39,133,59
5031659,66,144,35,113,49
5031765,61,145,35,119,53
5031864,57,146,41,130,56
5032283,54,144,24,114,57
5032447,63,153,38,128,57
5032488,60,160,19,119,63
5032508,64,147,14,97,52
5032514,69,147,29,107,49
5032577,69,147,32,110,49
5032632,66,146,33,113,51
5032654,71,149,39,117,49
5032869,68,162,25,119,59
5032881,63,162,19,118,62
5033435,65,156,29,120,58
5033563,69,154,29,114,54
5033580,66,155,26,115,56
5033762,57,148,23,114,58
5033840,64,154,22,112,57
5033871,54,159,23,128,66
5034416,69,159,3,93,57
5034479,63,152,26,115,56
5034699,60,156,26,122,61
5034724,66,156,31,121,57
5035097,59,149,34,124,57
5035263,56,139,49,132,52
5035388,59,160,26,127,64
5035418,62,153,34,125,58
5035516,68,157,18,107,56
5035582,71,150,22,101,50
5035906,64,139,17,92,48
5035968,66,160,18,112,59
5036060,68,157,48,137,56
5036147,71,151,27,107,51
5036200,67,151,33,117,53
5036224,66,151,34,119,54
5036304,71,154,17,100,52
5036427,67,152,14,99,54
5036707,72,146,24,98,47
5036710,71,161,29,119,57
5036726,68,157,27,116,56
5036856,72,155,17,100,52
5036986,74,149,16,91,48
5037199,70,145,30,105,48
5037205,62,153,12,103,58
5037221,74,148,30,104,47
5037266,72,157,17,102,54
5037319,54,165,7,118,70
5037376,64,159,16,111,60
5037409,66,166,-5,95,63
5037513,59,142,31,114,52
5037702,72,151,11,90,50
5038260,65,155,26,116,57
5038384,53,152,34,133,62
5038462,69,159,9,99,57
5038486,66,154,16,104,55
5038527,72,155,26,109,52
5038539,72,151,25,104,50
5038669,61,155,32,126,59
5038697,63,147,32,116,53
5038767,66,145,41,120,50
5038988,68,137,49,118,44
5039077,66,155,30,119,56
5039086,68,151,19,102,52
5039478,71,151,25,105,51
5039589,65,143,37,115,49
5039604,74,152,31,109,49
5039805,65,148,19,102,52
5039870,70,145,37,112,48
5039919,62,157,14,109,60
5039932,68,151,28,111,52
5040121,69,157,7,95,55
5040149,71,151,19,99,51
5040402,76,154,26,104,49
5040450,59,149,45,135,57
5040625,66,151,13,98,54
5040780,68,157,40,129,56
5040852,68,156,17,105,55
5040875,53,152,34,133,62
5040920,66,156,23,113,57
5040943,69,143,26,100,47
5040965,48,163,2,117,72
5040979,63,153,54,144,57
5040982,71,150,33,112,50
5041074,68,156,20,108,55
5041235,66,156,25,115,57
5041308,71,159,34,122,55
5041359,66,156,20,110,57
5041564,61,165,12,116,65
5041801,67,146,20,99,50
5041905,68,142,27,101,47
5042180,62,157,35,130,60
5042230,55,151,24,120,61
5042390,57,156,44,143,62
5042534,72,141,45,114,44
5042718,63,162,4,103,62
5042820,66,141,17,92,48
5042843,48,165,17,134,74
5042969,68,151,12,95,52
5043060,73,142,52,121,44
5043246,72,151,27,106,50
5043337,66,156,21,111,57
5043471,63,162,25,124,62
5043811,70,145,27,102,48
5043914,63,162,18,117,62
5044049,73,151,39,117,49
5044070,69,147,25,103,49
5044326,64,154,29,119,57
5044532,71,143,29,101,45
5044686,70,142,43,115,45
5044704,75,154,19,98,50
5044779,68,146,33,111,49
5044847,63,162,22,121,62
5044864,68,157,31,120,56
5044888,73,151,29,107,49
5045037,52,142,43,133,57
5045301,58,152,24,118,59
5045474,71,151,28,108,51
5045606,73,145,41,113,45
5045612,71,154,9,92,52
5046216,62,147,39,124,54
5046251,66,145,41,120,50
5046489,55,149,33,127,59
5046574,71,140,40,109,44
5046605,60,139,43,122,50
5046666,64,159,23,118,60
5046708,65,170,16,121,66
5046806,71,143,18,90,45
5046885,68,156,18,106,55
5046894,60,170,12,122,69
5047108,62,158,16,112,61
5047159,68,156,16,104,55
5047484,69,152,20,103,52
5047701,74,152,7,85,49
5047899,65,150,31,116,54
5048181,69,136,37,104,42
5048231,67,156,26,115,56
5048247,69,148,28,107,50
5048478,65,156,19,110,58
5048616,67,156,25,114,56
5048620,64,158,21,115,59
5048651,69,144,19,94,48
5048739,72,146,38,112,47
5048925,64,159,20,115,60
5049179,61,165,2,106,65
5049318,69,148,34,113,50
5049392,72,141,29,98,44
5049423,61,157,23,119,61
5049495,63,146,31,114,52
5049728,62,150,33,121,55
5049735,61,155,20,114,59
5050087,63,143,15,95,51
5050238,61,162,1,102,64
5050281,69,148,35,114,50
5050645,63,162,13,112,62
5050691,69,153,23,107,53
